Title ID	Region	Name	PKG direct link	RAP	Content ID	Last Modification Date	Download .RAP file	File Size	SHA256	Added Date
NPUP10005	US	Street Fighter® Alpha 3 Sodom Avatar	http://zeus.dl.playstation.net/cdn/UP0102/NPUP10005_00/48vl1LBUCo7GOB7U0fOFirqJqL53hO94uubq6g318fbXdbEu7sThTC3MwvMEGK2SSf7iNTuWyNxqwLnWe4tftOM9TLHiMibde5B1k.pkg		UP0102-NPUP10005_00-AVASFALPHA3SODOM	2023-06-14 20:44:10		102400		2023-06-14 20:44:10
BLUS30453	US	Super Street Fighter® IV Zangief Avatar	http://zeus.dl.playstation.net/cdn/UP0102/BLUS30453_00/ysa032BW5tOsqJYkbsHYM6oSNXtS31SVlbyX1Dj4nVCjQnigCacOH2w7fJyb028v0CH1Iakhi7eo69KKU7p3AaNoeLEP0gtYmA2jn.pkg		UP0102-BLUS30453_00-AVASSFIVZANGIEF0	2023-06-14 20:44:10		107212		2023-06-14 20:44:10
BLUS30453	US	Super Street Fighter® IV Guile Avatar	http://zeus.dl.playstation.net/cdn/UP0102/BLUS30453_00/tQG5JSrTPUdVQVnInw28bVAWn6pS6u96rRTX7aRJnFhQEBwOPdpNsFOSAT2CWM71jGA4M1xQukM9AlODE4s4BVkN2tjagprDb8V6o.pkg		UP0102-BLUS30453_00-AVASSFIVGUILE000	2023-06-14 20:44:10		119091		2023-06-14 20:44:10
BLUS30453	US	Super Street Fighter® IV 8-bit Vega Avatar	http://zeus.dl.playstation.net/cdn/UP0102/BLUS30453_00/SubGpvOpeKrmeCvDKeArdSdmyTPDcXgeceIttCKIVgJwNKnOLwUwatLtvmzKeGokhqxWdiHyuLbSzzEITkIWemHtDrRlIBRGzyLbF.pkg		UP0102-BLUS30453_00-AVASSFIV8BITVEGA	2023-06-14 20:44:10		102400		2023-06-14 20:44:10
BLUS30793	US	Super Street Fighter® IV Arcade Edition 8-bit Ibuki Avatar	http://zeus.dl.playstation.net/cdn/UP0102/BLUS30793_00/MfBdQYwVJgiTZuqJWDJrXhUqigNKyDjDatkWvqeUHcGLVrzeLAQYvxutObWgbBAnyMdybUXhqJMFIInibQQBRxmpKmiwUmzNAcWQg.pkg		UP0102-BLUS30793_00-AVASS4AE8BITIBUK	2023-06-14 20:44:10		102400		2023-06-14 20:44:10
BLUS30722	US	STREET FIGHTER® X TEKKEN® Sagat Avatar	http://zeus.dl.playstation.net/cdn/UP0102/BLUS30722_00/ujsEmsvQLpJpdaTovHxtybehZkZdYotcBGZiYXsWUEpnzCIGcSRxtwjJCQQsaADXijVKUWHkGvRpelOqIdopqKvzpPyGlBzZbgAdV.pkg		UP0102-BLUS30722_00-AVASFTKSAGAT0000	2023-06-14 20:44:10		109363		2023-06-14 20:44:10
BLUS30793	US	Super Street Fighter® IV Arcade Edition Yang Avatar	http://zeus.dl.playstation.net/cdn/UP0102/BLUS30793_00/dTozTZLhPMIsozkoyzAdpWGXZBVEBSrwDCIgexNCgGITwDzrEaCcGgQXBDyEdjiPRoDmhcynwKLrDoxiXufpePIHOGOKKfzMRNODQ.pkg		UP0102-BLUS30793_00-AVASS4AEYANG0000	2023-06-14 20:44:10		109772		2023-06-14 20:44:10
BLUS30453	US	Super Street Fighter® IV Dee Jay Avatar	http://zeus.dl.playstation.net/cdn/UP0102/BLUS30453_00/cxg0HrwUODyE0sUpgSFOkGu08tftdYGAAb9pa5BraJjkBQHToDRfw1kU3CtcaD3keuY52XhmdF3rbmArSa6xjpEX9HNIOHJgCl8qD.pkg		UP0102-BLUS30453_00-AVASSFIVDEEJAY00	2023-06-14 20:44:10		102400		2023-06-14 20:44:10
BLUS30722	US	STREET FIGHTER® X TEKKEN® Ogre Avatar	http://zeus.dl.playstation.net/cdn/UP0102/BLUS30722_00/RUFEZGcGMimzHpjHFXwOphjPpVNNPPhAiNevXfUCgGZEYtKNlagAQTRQPVlMxWWVGHCpIHYQxYGoofkAepedaDbOudfcnDguxTSzD.pkg		UP0102-BLUS30722_00-AVASFTKNOGRE0000	2023-06-14 20:44:10		129024		2023-06-14 20:44:10
NPUP10009	US	Super Street Fighter® 2 Blanka Avatar	http://zeus.dl.playstation.net/cdn/UP0102/NPUP10009_00/dfyZSPiTxWffyFZHPRqbskBAEVSesvzvwXYHunxYrftBxiTiAdCMawhSbyQBInfdMzeHXqsSxuJHTbczhfYRyjdzbfNkOQtdtccKL.pkg		UP0102-NPUP10009_00-AVASSF2BLANKA000	2023-06-14 20:44:10		102400		2023-06-14 20:44:10
NPUP10005	US	Street Fighter® Alpha 3 Rose Avatar	http://zeus.dl.playstation.net/cdn/UP0102/NPUP10005_00/ybxirFnUDfmxXcxrfsWxyNrsqmYNMCdYfxXJqMKPGwXgpswUQHxUWAZoaSiCzvhiWhpZnNlJKhSHDcJqnQUotaSYlmLfHzvuEYCzV.pkg		UP0102-NPUP10005_00-AVASFALPHA3ROSE0	2023-06-14 20:44:10		102400		2023-06-14 20:44:10
NPUP10006	US	Street Fighter® Adon Avatar	http://zeus.dl.playstation.net/cdn/UP0102/NPUP10006_00/mf1R1HFNmNyls6IRvyAbcP4er7A7G6CkKbkLaefx7EblVAlLG65YCTo8NOPVX5IHWEL0iajtghJ45Q69mr86aU6nw1nMHDoLH06JY.pkg		UP0102-NPUP10006_00-AVASFADON0000000	2023-06-14 20:44:10		102400		2023-06-14 20:44:10
BLUS30722	US	STREET FIGHTER® X TEKKEN® Paul Avatar	http://zeus.dl.playstation.net/cdn/UP0102/BLUS30722_00/gxIhjMJfHuqdTQcpYXxejQBHKhngDcxDRHNXmAsQvXAcdAbScyiTsEvkAZsnChAyFsRAwsXOZhTfbyvIBmXlwiALJvdQSKqqcEqfq.pkg		UP0102-BLUS30722_00-AVASFTKNPAUL0000	2023-06-14 20:44:10		133939		2023-06-14 20:44:10
BLUS30722	US	STREET FIGHTER® X TEKKEN® Kazuya Avatar	http://zeus.dl.playstation.net/cdn/UP0102/BLUS30722_00/NAQrHWRVMymTZGPdJcgdXyNPoYvBuijRWKzZxYAeLzrGblUHgFnqRzKkfYjJBhuVNFwjgGldZDoPJrKXbnPqhzbgxYsWjnqbKZPgQ.pkg		UP0102-BLUS30722_00-SFXTKKAZUYA00000	2023-06-14 20:44:10		108544		2023-06-14 20:44:10
BLUS30453	US	Super Street Fighter® IV 8-bit Guile Avatar	http://zeus.dl.playstation.net/cdn/UP0102/BLUS30453_00/GlDcyANhmZEbyOrbvGkveOwOEeWflBTMaYugwHNsUNKEsPdDHXBJtPYqOCeUFOXHdRmkiqpXgIsknAYIrKUVBSocmVYBXjBNNcEYB.pkg		UP0102-BLUS30453_00-AVASS48BITGUILE0	2023-06-14 20:44:10		102400		2023-06-14 20:44:10
BLUS30453	US	Super Street Fighter® IV T. Hawk Avatar	http://zeus.dl.playstation.net/cdn/UP0102/BLUS30453_00/AGFjVN5XWDnbmaqKRGhblgrD55bBo4HOV8PADkvJ94Y3BJIguyCDcp6hgwB4FYfIiOFyJ477kYhxjwRGjWRK24RN6YW38M7odhDWO.pkg		UP0102-BLUS30453_00-AVASSFIVTHAWK000	2023-06-14 20:44:10		115916		2023-06-14 20:44:10
NPUP10005	US	Street Fighter® Alpha 3 Cammy Avatar	http://zeus.dl.playstation.net/cdn/UP0102/NPUP10005_00/vOcMcIVztMOuODlZSDleufbsMacvGKoqNkyCNWpRBVAYRuQtwPhhqLGGnjxWQaRpeCKOmBbylTjiYAZCWNRYODGmesxYYLPxSioMr.pkg		UP0102-NPUP10005_00-AVASFALHPA3CAMMY	2023-06-14 20:44:10		102400		2023-06-14 20:44:10
BLUS30453	US	Super Street Fighter® IV 8-bit Adon Avatar	http://zeus.dl.playstation.net/cdn/UP0102/BLUS30453_00/SWuToyjiAJigXDGWnFICMFiFDVgoiCQrGdFqTxgDzDGHfUXghAzbwmDHBdTtJHaEAjChQvsPomfQGdaEjysChjXcaVfWVnqZuqtuZ.pkg		UP0102-BLUS30453_00-AVASSFIV8BITADON	2023-06-14 20:44:10		102400		2023-06-14 20:44:10
BLUS30453	US	Super Street Fighter® IV 8-bit Abel Avatar	http://zeus.dl.playstation.net/cdn/UP0102/BLUS30453_00/LmFDhiZMucJBzcGNTBSODYOWibtWdGKZKplmVkEvSUePhGHbErSkKVNkZeCkrMWyHjfoVdPVuAUQHPPKOIurkNSmnGdfeOBEirtzn.pkg		UP0102-BLUS30453_00-AVASSFIV8BITABEL	2023-06-14 20:44:10		102400		2023-06-14 20:44:10
NPUP10006	US	Street Fighter® Lee Avatar	http://zeus.dl.playstation.net/cdn/UP0102/NPUP10006_00/6mFKioVa40rmglC6QqHIW7PkVRApBS8ds6PuM36E4k6R4smEFdg10q6C44bJYtWMpojR1AndlI8cLxICXBR7JH17T8L3g7duP43W9.pkg		UP0102-NPUP10006_00-AVASTREETFTLEE00	2023-06-14 20:44:10		102400		2023-06-14 20:44:10
NPUP10006	US	Street Fighter® Mike Avatar	http://zeus.dl.playstation.net/cdn/UP0102/NPUP10006_00/PDdaC4i3wjH4n4cssiyxlHgFSWCSb41v1BgrxLiJsNy7SaSD1C0ebSn9ooe3eSWvXHyMceMyu7ToCsveMaTvTVbjKCTolD58LhcEg.pkg		UP0102-NPUP10006_00-AVASFMIKE0000000	2023-06-14 20:44:10		102400		2023-06-14 20:44:10
